罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品,name,latitude,longitude,police_office_name,police_office_latitude,police_office_longitude
窃盗,オートバイ盗,世田谷,桜丘交番,131121,東京都,世田谷区,桜丘４丁目,2022/1/5,8,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,世田谷区桜丘４丁目,35.6401779,139.6224171, 世田谷警察署 桜丘交番,35.6455607,139.6225515
窃盗,オートバイ盗,世田谷,若林交番,131121,東京都,世田谷区,若林１丁目,2022/6/24,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,世田谷区若林１丁目,35.6450409,139.6636789, 世田谷警察署 若林交番,35.642295,139.660582
窃盗,オートバイ盗,北沢,宮前橋交番,131121,東京都,世田谷区,梅丘１丁目,2022/6/18,18,一戸建住宅,その他,キーあり,なし,原動機付自転車（50cc以下）,世田谷区梅丘１丁目,35.6545807,139.652887, 北沢警察署 宮前橋交番,35.6558809,139.6597884
窃盗,オートバイ盗,北沢,宮前橋交番,131121,東京都,世田谷区,代田４丁目,2022/8/10,23,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,世田谷区代田４丁目,35.6595257,139.6577176, 北沢警察署 宮前橋交番,35.6558809,139.6597884
窃盗,オートバイ盗,北沢,明大前駅前交番,131121,東京都,世田谷区,松原２丁目,2022/7/18,7,道路上,その他,キーあり,なし,自動二輪（50cc超）,世田谷区松原２丁目,35.6666473,139.6486799, 北沢警察署 明大前駅前交番,,
窃盗,オートバイ盗,北沢,淡島通交番,131121,東京都,世田谷区,梅丘１丁目,2022/10/8,23,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）,世田谷区梅丘１丁目,35.6545807,139.652887, 北沢警察署 淡島通交番,,
窃盗,オートバイ盗,北沢,経堂駅前交番,131121,東京都,世田谷区,宮坂３丁目,2022/2/19,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,世田谷区宮坂３丁目,35.6543257,139.6354151, 北沢警察署 経堂駅前交番,35.651571,139.637223
窃盗,オートバイ盗,玉川,深沢交番,131121,東京都,世田谷区,深沢５丁目,2022/11/28,22,道路上,その他,キーあり,なし,自動二輪（50cc超）,世田谷区深沢５丁目,35.6187365,139.6495798, 玉川警察署 深沢交番,35.620908,139.653389
窃盗,オートバイ盗,玉川,瀬田交番,131121,東京都,世田谷区,瀬田４丁目,2022/1/10,7,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,世田谷区瀬田４丁目,35.6201603,139.6265531, 玉川警察署 瀬田交番,35.6201597,139.6305444
窃盗,オートバイ盗,玉川,瀬田交番,131121,東京都,世田谷区,瀬田５丁目,2022/8/12,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,世田谷区瀬田５丁目,35.6248022,139.6251033, 玉川警察署 瀬田交番,35.6201597,139.6305444
窃盗,オートバイ盗,玉川,馬事公苑前駐在所,131121,東京都,世田谷区,上用賀４丁目,2021/1/1,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,世田谷区上用賀４丁目,35.6363587,139.6291977, 玉川警察署 馬事公苑前駐在所,,
窃盗,オートバイ盗,成城,上北沢駅前交番,131121,東京都,世田谷区,上北沢５丁目,2022/5/17,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,世田谷区上北沢５丁目,35.6736533,139.6166282, 成城警察署 上北沢駅前交番,35.6686489,139.6231928
窃盗,オートバイ盗,成城,千歳台交番,131121,東京都,世田谷区,千歳台４丁目,2022/2/20,12,道路上,その他,キーなし,なし,自動二輪（50cc超）,世田谷区千歳台４丁目,35.6566076,139.6138018, 成城警察署 千歳台交番,35.658237,139.6092004
窃盗,オートバイ盗,成城,喜多見駐在所,131121,東京都,世田谷区,喜多見２丁目,2022/2/28,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,世田谷区喜多見２丁目,35.6215296,139.5918801, 成城警察署 喜多見駐在所,35.62724,139.599727
窃盗,オートバイ盗,成城,大蔵二丁目交番,131121,東京都,世田谷区,砧２丁目,2022/7/18,1,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,世田谷区砧２丁目,35.6430737,139.6173155, 成城警察署 大蔵二丁目交番,,
窃盗,オートバイ盗,成城,烏山交番,131121,東京都,世田谷区,南烏山６丁目,2022/9/18,2,４階建て以上共同住宅,その他,キーあり,なし,原動機付自転車（50cc以下）,世田谷区南烏山６丁目,35.6692621,139.5977944, 成城警察署 烏山交番,35.6698295,139.60069322686184
窃盗,オートバイ盗,成城,祖師谷大蔵交番,131121,東京都,世田谷区,祖師谷１丁目,2022/8/20,0,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）,世田谷区祖師谷１丁目,35.6451302,139.6116561, 成城警察署 祖師谷大蔵交番,35.642849,139.608948
窃盗,オートバイ盗,目黒,三田交番,131105,東京都,目黒区,三田１丁目,2022/9/6,8,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,目黒区三田１丁目,35.6404438,139.7138938, 目黒警察署 三田交番,,
窃盗,オートバイ盗,目黒,中目黒駅前交番,131105,東京都,目黒区,中目黒３丁目,2022/9/20,20,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,目黒区中目黒３丁目,35.6397964,139.7007081, 目黒警察署 中目黒駅前交番,35.6437034,139.7002033
窃盗,オートバイ盗,目黒,油面交番,131105,東京都,目黒区,中町２丁目,2022/10/19,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,目黒区中町２丁目,35.6333351,139.694244, 目黒警察署 油面交番,35.6307031,139.701278
窃盗,オートバイ盗,碑文谷,学芸大学駅前交番,131105,東京都,目黒区,鷹番２丁目,2022/10/4,17,道路上,その他,キーあり,なし,自動二輪（50cc超）,目黒区鷹番２丁目,35.6289772,139.6878804, 碑文谷警察署 学芸大学駅前交番,35.6288802,139.6852299
窃盗,オートバイ盗,碑文谷,学芸大学駅前交番,131105,東京都,目黒区,鷹番２丁目,2022/11/25,9,道路上,その他,キーなし,なし,自動二輪（50cc超）,目黒区鷹番２丁目,35.6289772,139.6878804, 碑文谷警察署 学芸大学駅前交番,35.6288802,139.6852299
窃盗,オートバイ盗,碑文谷,本町二丁目交番,131105,東京都,目黒区,目黒本町２丁目,2022/2/26,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,目黒区目黒本町２丁目,35.6249297,139.6926159, 碑文谷警察署 本町二丁目交番,35.627492,139.693219
窃盗,オートバイ盗,渋谷,代官山交番,131130,東京都,渋谷区,代官山町,2022/9/1,17,道路上,その他,キーあり,なし,自動二輪（50cc超）,渋谷区代官山町,35.6507318,139.7046751, 渋谷警察署 代官山交番,35.647257,139.701771
窃盗,オートバイ盗,渋谷,宇田川交番,131130,東京都,渋谷区,道玄坂２丁目,2022/11/13,12,道路上,その他,キーあり,なし,自動二輪（50cc超）,渋谷区道玄坂２丁目,35.6593786,139.6987796, 渋谷警察署 宇田川交番,,
窃盗,オートバイ盗,渋谷,恵比寿駅前交番,131130,東京都,渋谷区,恵比寿南１丁目,2022/7/15,18,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,渋谷区恵比寿南１丁目,35.644897,139.7104955, 渋谷警察署 恵比寿駅前交番,35.6475396,139.70942886236617
窃盗,オートバイ盗,渋谷,渋谷駅前交番,131130,東京都,渋谷区,道玄坂１丁目,2022/1/19,6,道路上,その他,キーあり,なし,自動二輪（50cc超）,渋谷区道玄坂１丁目,35.6572608,139.6987943, 渋谷警察署 渋谷駅前交番,35.6593164,139.7010358
窃盗,オートバイ盗,原宿,千駄ケ谷五丁目交番,131130,東京都,渋谷区,千駄ヶ谷５丁目,2019/8/1,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,渋谷区千駄ヶ谷５丁目,35.6853003,139.7038168, 原宿警察署 千駄ケ谷五丁目交番,,
窃盗,オートバイ盗,原宿,千駄ケ谷五丁目交番,131130,東京都,渋谷区,千駄ヶ谷５丁目,2022/12/1,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,渋谷区千駄ヶ谷５丁目,35.6853003,139.7038168, 原宿警察署 千駄ケ谷五丁目交番,,
窃盗,オートバイ盗,原宿,神宮前交番,131130,東京都,渋谷区,神宮前３丁目,2022/2/26,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,渋谷区神宮前３丁目,35.6704333,139.7107597, 原宿警察署 神宮前交番,35.6679213,139.7071328
窃盗,オートバイ盗,代々木,不動前交番,131130,東京都,渋谷区,本町５丁目,2020/1/1,不明,道路上,その他,キーあり,あり,自動二輪（50cc超）,渋谷区本町５丁目,35.6839757,139.6764904, 代々木警察署 不動前交番,35.682957,139.680246
窃盗,オートバイ盗,代々木,代々木上原駅前交番,131130,東京都,渋谷区,上原２丁目,2015/7/1,0,道路上,その他,キーなし,なし,自動二輪（50cc超）,渋谷区上原２丁目,35.6654553,139.6820158, 代々木警察署 代々木上原駅前交番,,
窃盗,オートバイ盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷１丁目,2022/10/27,5,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,渋谷区富ヶ谷１丁目,35.6672759,139.6905009, 代々木警察署 代々木公園交番,35.6676893,139.6921258
窃盗,オートバイ盗,代々木,笹塚交番,131130,東京都,渋谷区,笹塚２丁目,2017/8/1,不明,道路上,その他,キーあり,なし,自動二輪（50cc超）,渋谷区笹塚２丁目,35.6751474,139.6673173, 代々木警察署 笹塚交番,35.6746433,139.6673055
窃盗,オートバイ盗,牛込,河田町交番,131041,東京都,新宿区,戸山２丁目,2022/4/29,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,新宿区戸山２丁目,35.7027281,139.7124629, 牛込警察署 河田町交番,35.6987267,139.7173304
窃盗,オートバイ盗,牛込,河田町交番,131041,東京都,新宿区,河田町,2022/10/21,21,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,新宿区河田町,35.6967217,139.7196954, 牛込警察署 河田町交番,35.6987267,139.7173304
窃盗,オートバイ盗,新宿,北新宿一丁目交番,131041,東京都,新宿区,北新宿１丁目,2022/4/29,22,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,新宿区北新宿１丁目,35.6994903,139.6943499, 新宿警察署 北新宿一丁目交番,35.6971287,139.6907732
窃盗,オートバイ盗,新宿,大久保交番,131041,東京都,新宿区,大久保３丁目,2022/2/27,13,その他,その他,キーあり,なし,自動二輪（50cc超）,新宿区大久保３丁目,35.7067455,139.7057185, 新宿警察署 大久保交番,,
窃盗,オートバイ盗,新宿,成子坂交番,131041,東京都,新宿区,西新宿７丁目,2022/11/12,8,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）,新宿区西新宿７丁目,35.6955705,139.6977013, 新宿警察署 成子坂交番,35.6945091,139.6919329
窃盗,オートバイ盗,新宿,新宿駅西口交番,131041,東京都,新宿区,西新宿１丁目,2021/12/18,9,道路上,その他,キーなし,なし,自動二輪（50cc超）,新宿区西新宿１丁目,35.6903697,139.697924, 新宿警察署 新宿駅西口交番,35.690523,139.699392
窃盗,オートバイ盗,新宿,歌舞伎町交番,131041,東京都,新宿区,歌舞伎町１丁目,2022/7/22,9,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,新宿区歌舞伎町１丁目,35.6953799,139.7017233, 新宿警察署 歌舞伎町交番,35.696151,139.701632
窃盗,オートバイ盗,新宿,歌舞伎町交番,131041,東京都,新宿区,歌舞伎町２丁目,2022/6/2,17,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,新宿区歌舞伎町２丁目,35.696554,139.7043747, 新宿警察署 歌舞伎町交番,35.696151,139.701632
窃盗,オートバイ盗,新宿,歌舞伎町交番,131041,東京都,新宿区,歌舞伎町２丁目,2022/8/13,2,道路上,その他,キーあり,なし,自動二輪（50cc超）,新宿区歌舞伎町２丁目,35.696554,139.7043747, 新宿警察署 歌舞伎町交番,35.696151,139.701632
窃盗,オートバイ盗,新宿,淀橋市場前交番,131041,東京都,新宿区,百人町３丁目,2022/7/27,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,新宿区百人町３丁目,35.7059723,139.6983558, 新宿警察署 淀橋市場前交番,35.7064252,139.6945035
窃盗,オートバイ盗,新宿,百人町交番,131041,東京都,新宿区,百人町１丁目,2022/9/20,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,新宿区百人町１丁目,35.6999128,139.6997412, 新宿警察署 百人町交番,35.7014352,139.6994381
窃盗,オートバイ盗,新宿,百人町交番,131041,東京都,新宿区,百人町２丁目,2022/11/29,2,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）,新宿区百人町２丁目,35.703008,139.6992999, 新宿警察署 百人町交番,35.7014352,139.6994381
窃盗,オートバイ盗,新宿,西新宿三丁目交番,131041,東京都,新宿区,西新宿３丁目,2022/7/13,8,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,新宿区西新宿３丁目,35.6844245,139.6897003, 新宿警察署 西新宿三丁目交番,35.6848984,139.691498
窃盗,オートバイ盗,戸塚,下落合三丁目駐在所,131041,東京都,新宿区,下落合２丁目,2022/8/17,16,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,新宿区下落合２丁目,35.7181214,139.7030711, 戸塚警察署 下落合三丁目駐在所,35.720342,139.704298
窃盗,オートバイ盗,戸塚,西落合交番,131041,東京都,新宿区,西落合２丁目,2021/10/19,20,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）,新宿区西落合２丁目,35.720838,139.6769303, 戸塚警察署 西落合交番,35.7230635,139.6795051
