罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無,name,latitude,longitude,police_office_name,police_office_latitude,police_office_longitude
窃盗,車上ねらい,大井,南大井交番,131091.0,東京都,品川区,南大井４丁目,2022/5/11,20,駐車（輪）場,駐車（輪）場,施錠した,あり,品川区南大井４丁目,35.5962121,139.7361495, 大井警察署 南大井交番,35.5903612,139.733432
窃盗,車上ねらい,大井,南大井交番,131091.0,東京都,品川区,南大井４丁目,2022/5/21,20,駐車（輪）場,駐車（輪）場,施錠した,なし,品川区南大井４丁目,35.5962121,139.7361495, 大井警察署 南大井交番,35.5903612,139.733432
窃盗,車上ねらい,大井,南大井交番,131091.0,東京都,品川区,南大井６丁目,2022/3/26,18,道路上,その他,施錠せず,なし,品川区南大井６丁目,35.5905478,139.7318083, 大井警察署 南大井交番,35.5903612,139.733432
窃盗,車上ねらい,大井,大井町駅前交番,131091.0,東京都,品川区,大井１丁目,2022/9/16,9,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,品川区大井１丁目,35.6058897,139.7328798, 大井警察署 大井町駅前交番,35.606158,139.734639
窃盗,車上ねらい,大井,大井町駅前交番,131091.0,東京都,品川区,東大井５丁目,2022/11/3,4,道路上,その他,施錠せず,あり,品川区東大井５丁目,35.6064611,139.7370252, 大井警察署 大井町駅前交番,35.606158,139.734639
窃盗,車上ねらい,大井,立会川交番,131091.0,東京都,品川区,東大井３丁目,2022/5/15,9,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,なし,品川区東大井３丁目,35.601756,139.7381142, 大井警察署 立会川交番,35.596924,139.73757827778093
窃盗,車上ねらい,大井,立会川交番,131091.0,東京都,品川区,東大井３丁目,2022/8/1,8,道路上,その他,施錠せず,なし,品川区東大井３丁目,35.601756,139.7381142, 大井警察署 立会川交番,35.596924,139.73757827778093
窃盗,車上ねらい,大井,鹿島神社前交番,131091.0,東京都,品川区,大井４丁目,2022/3/15,20,道路上,その他,施錠せず,あり,品川区大井４丁目,35.6014719,139.7329549, 大井警察署 鹿島神社前交番,35.5966472,139.7296458
窃盗,車上ねらい,大崎,中原口交番,131091.0,東京都,品川区,西五反田７丁目,2022/3/26,14,道路上,その他,施錠せず,なし,品川区西五反田７丁目,35.621593,139.7197466, 大崎警察署 中原口交番,35.6221107,139.7198999
窃盗,車上ねらい,大崎,五反田駅前交番,131091.0,東京都,品川区,西五反田１丁目,2022/10/26,0,４階建て以上共同住宅,その他,施錠せず,なし,品川区西五反田１丁目,35.6245841,139.7232038, 大崎警察署 五反田駅前交番,,
窃盗,車上ねらい,大崎,五反田駅前交番,131091.0,東京都,品川区,西五反田２丁目,2022/6/20,17,道路上,その他,施錠せず,なし,品川区西五反田２丁目,35.6264319,139.721628, 大崎警察署 五反田駅前交番,,
窃盗,車上ねらい,大崎,五反田駅前交番,131091.0,東京都,品川区,西五反田２丁目,2022/10/19,11,道路上,その他,施錠せず,なし,品川区西五反田２丁目,35.6264319,139.721628, 大崎警察署 五反田駅前交番,,
窃盗,車上ねらい,大崎,五反田駅前交番,131091.0,東京都,品川区,東五反田２丁目,2022/3/16,9,その他,駐車（輪）場,施錠せず,なし,品川区東五反田２丁目,35.624256,139.7288378, 大崎警察署 五反田駅前交番,,
窃盗,車上ねらい,大崎,大崎駅前交番,131091.0,東京都,品川区,大崎１丁目,2022/10/18,9,道路上,その他,施錠せず,あり,品川区大崎１丁目,35.6203151,139.7299844, 大崎警察署 大崎駅前交番,35.6193896,139.7294355
窃盗,車上ねらい,大崎,大崎駅前交番,131091.0,東京都,品川区,大崎１丁目,2022/11/2,11,その他,駐車（輪）場,施錠せず,なし,品川区大崎１丁目,35.6203151,139.7299844, 大崎警察署 大崎駅前交番,35.6193896,139.7294355
窃盗,車上ねらい,大崎,目黒駅前交番,131091.0,東京都,品川区,上大崎４丁目,2022/6/27,20,４階建て以上共同住宅,その他,施錠せず,あり,品川区上大崎４丁目,35.6311071,139.7156882, 大崎警察署 目黒駅前交番,35.6339446,139.7160222
窃盗,車上ねらい,大崎,西五反田交番,131091.0,東京都,品川区,西五反田２丁目,2022/2/19,16,その他,駐車（輪）場,施錠せず,なし,品川区西五反田２丁目,35.6264319,139.721628, 大崎警察署 西五反田交番,35.6276288,139.7139904
窃盗,車上ねらい,大崎,西五反田交番,131091.0,東京都,品川区,西五反田４丁目,2022/5/31,13,道路上,その他,施錠せず,なし,品川区西五反田４丁目,35.6260732,139.7109689, 大崎警察署 西五反田交番,35.6276288,139.7139904
窃盗,車上ねらい,大崎,長者丸駐在所,131091.0,東京都,品川区,上大崎２丁目,2022/7/10,20,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,品川区上大崎２丁目,35.6364089,139.7156815, 大崎警察署 長者丸駐在所,35.639662,139.7161374
窃盗,車上ねらい,荏原,平塚橋交番,131091.0,東京都,品川区,荏原１丁目,2022/5/20,11,道路上,その他,施錠せず,あり,品川区荏原１丁目,35.6200001,139.7137584, 荏原警察署 平塚橋交番,35.6152025,139.7090036
窃盗,車上ねらい,荏原,平塚橋交番,131091.0,東京都,品川区,荏原３丁目,2022/5/31,10,道路上,その他,施錠せず,なし,品川区荏原３丁目,35.6179799,139.7074136, 荏原警察署 平塚橋交番,35.6152025,139.7090036
窃盗,車上ねらい,荏原,平塚橋交番,131091.0,東京都,品川区,平塚２丁目,2022/12/19,16,道路上,その他,施錠せず,あり,品川区平塚２丁目,35.6167916,139.7137651, 荏原警察署 平塚橋交番,35.6152025,139.7090036
窃盗,車上ねらい,荏原,旗の台交番,131091.0,東京都,品川区,旗の台６丁目,2022/1/29,13,道路上,その他,施錠せず,あり,品川区旗の台６丁目,35.6068078,139.6989472, 荏原警察署 旗の台交番,35.6053369,139.7000221
窃盗,車上ねらい,荏原,武蔵小山交番,131091.0,東京都,品川区,小山３丁目,2022/8/11,15,道路上,その他,施錠せず,あり,品川区小山３丁目,35.6198463,139.7054905, 荏原警察署 武蔵小山交番,35.6196516,139.7029386
窃盗,車上ねらい,荏原,武蔵小山交番,131091.0,東京都,品川区,小山３丁目,2022/11/20,15,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,品川区小山３丁目,35.6198463,139.7054905, 荏原警察署 武蔵小山交番,35.6196516,139.7029386
窃盗,車上ねらい,荏原,武蔵小山交番,131091.0,東京都,品川区,小山台２丁目,2022/10/29,16,その他,その他,施錠せず,なし,品川区小山台２丁目,35.6242244,139.7012848, 荏原警察署 武蔵小山交番,35.6196516,139.7029386
窃盗,車上ねらい,荏原,江戸見坂交番,131091.0,東京都,品川区,小山６丁目,2022/4/15,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり,品川区小山６丁目,35.614066,139.6986119, 荏原警察署 江戸見坂交番,35.6122273,139.700573
窃盗,車上ねらい,荏原,源氏前交番,131091.0,東京都,品川区,中延６丁目,2022/5/18,22,駐車（輪）場,駐車（輪）場,施錠せず,なし,品川区中延６丁目,35.6023045,139.7117011, 荏原警察署 源氏前交番,35.6019323,139.7127704
窃盗,車上ねらい,荏原,荏原中延駅前交番,131091.0,東京都,品川区,中延４丁目,2022/5/25,11,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,品川区中延４丁目,35.6051526,139.7111875, 荏原警察署 荏原中延駅前交番,35.6098639,139.7117903
窃盗,車上ねらい,荏原,豊町交番,131091.0,東京都,品川区,豊町５丁目,2022/3/4,9,一戸建住宅,駐車（輪）場,施錠せず,あり,品川区豊町５丁目,35.6056814,139.7195734, 荏原警察署 豊町交番,35.6065606,139.7180903
窃盗,車上ねらい,大森,大森海岸交番,131113.0,東京都,大田区,大森北３丁目,2022/3/1,不明,駐車（輪）場,駐車（輪）場,施錠した,なし,大田区大森北３丁目,35.5827476,139.7331628, 大森警察署 大森海岸交番,35.5816547,139.7367127
窃盗,車上ねらい,大森,大森海岸交番,131113.0,東京都,大田区,大森北３丁目,2022/4/21,14,駐車（輪）場,駐車（輪）場,施錠した,なし,大田区大森北３丁目,35.5827476,139.7331628, 大森警察署 大森海岸交番,35.5816547,139.7367127
窃盗,車上ねらい,大森,大森海岸交番,131113.0,東京都,大田区,大森北３丁目,2022/4/26,20,駐車（輪）場,駐車（輪）場,施錠した,あり,大田区大森北３丁目,35.5827476,139.7331628, 大森警察署 大森海岸交番,35.5816547,139.7367127
窃盗,車上ねらい,大森,大森海岸交番,131113.0,東京都,大田区,大森北３丁目,2022/4/30,17,その他,駐車（輪）場,施錠した,あり,大田区大森北３丁目,35.5827476,139.7331628, 大森警察署 大森海岸交番,35.5816547,139.7367127
窃盗,車上ねらい,大森,大森海岸交番,131113.0,東京都,大田区,大森北３丁目,2022/5/9,20,駐車（輪）場,駐車（輪）場,施錠した,なし,大田区大森北３丁目,35.5827476,139.7331628, 大森警察署 大森海岸交番,35.5816547,139.7367127
窃盗,車上ねらい,大森,大森海岸交番,131113.0,東京都,大田区,大森北３丁目,2022/5/10,23,駐車（輪）場,駐車（輪）場,施錠した,なし,大田区大森北３丁目,35.5827476,139.7331628, 大森警察署 大森海岸交番,35.5816547,139.7367127
窃盗,車上ねらい,大森,大森海岸交番,131113.0,東京都,大田区,大森北３丁目,2022/5/23,20,駐車（輪）場,駐車（輪）場,施錠した,なし,大田区大森北３丁目,35.5827476,139.7331628, 大森警察署 大森海岸交番,35.5816547,139.7367127
窃盗,車上ねらい,大森,大森海岸交番,131113.0,東京都,大田区,大森北６丁目,2022/3/1,不明,駐車（輪）場,駐車（輪）場,施錠した,なし,大田区大森北６丁目,35.5794307,139.7326358, 大森警察署 大森海岸交番,35.5816547,139.7367127
窃盗,車上ねらい,大森,大森海岸交番,131113.0,東京都,大田区,大森本町２丁目,2022/4/25,16,駐車（輪）場,駐車（輪）場,施錠した,なし,大田区大森本町２丁目,35.5793413,139.7380511, 大森警察署 大森海岸交番,35.5816547,139.7367127
窃盗,車上ねらい,大森,大森海岸交番,131113.0,東京都,大田区,大森本町２丁目,2022/4/25,17,４階建て以上共同住宅,駐車（輪）場,施錠した,あり,大田区大森本町２丁目,35.5793413,139.7380511, 大森警察署 大森海岸交番,35.5816547,139.7367127
窃盗,車上ねらい,大森,大森西交番,131113.0,東京都,大田区,大森西１丁目,2022/5/2,18,その他,駐車（輪）場,施錠した,なし,大田区大森西１丁目,35.5775863,139.7248064, 大森警察署 大森西交番,35.56984625,139.7234714109598
窃盗,車上ねらい,大森,大森西交番,131113.0,東京都,大田区,大森西１丁目,2022/5/3,20,一戸建住宅,駐車（輪）場,施錠せず,あり,大田区大森西１丁目,35.5775863,139.7248064, 大森警察署 大森西交番,35.56984625,139.7234714109598
窃盗,車上ねらい,大森,大森西交番,131113.0,東京都,大田区,大森西２丁目,2022/5/1,21,その他の住宅（３階建て以下共同住宅等）,その他,施錠した,あり,大田区大森西２丁目,35.5772208,139.7308977, 大森警察署 大森西交番,35.56984625,139.7234714109598
窃盗,車上ねらい,大森,大森西交番,131113.0,東京都,大田区,大森西２丁目,2022/5/2,13,駐車（輪）場,駐車（輪）場,施錠した,なし,大田区大森西２丁目,35.5772208,139.7308977, 大森警察署 大森西交番,35.56984625,139.7234714109598
窃盗,車上ねらい,大森,大森西交番,131113.0,東京都,大田区,大森西２丁目,2022/5/10,17,駐車（輪）場,駐車（輪）場,施錠した,なし,大田区大森西２丁目,35.5772208,139.7308977, 大森警察署 大森西交番,35.56984625,139.7234714109598
窃盗,車上ねらい,大森,大森西交番,131113.0,東京都,大田区,大森西２丁目,2022/5/10,20,駐車（輪）場,駐車（輪）場,施錠した,あり,大田区大森西２丁目,35.5772208,139.7308977, 大森警察署 大森西交番,35.56984625,139.7234714109598
窃盗,車上ねらい,大森,大森西交番,131113.0,東京都,大田区,大森西２丁目,2022/5/11,不明,駐車（輪）場,駐車（輪）場,施錠した,なし,大田区大森西２丁目,35.5772208,139.7308977, 大森警察署 大森西交番,35.56984625,139.7234714109598
窃盗,車上ねらい,大森,大森西交番,131113.0,東京都,大田区,大森西２丁目,2022/5/12,17,駐車（輪）場,駐車（輪）場,施錠した,あり,大田区大森西２丁目,35.5772208,139.7308977, 大森警察署 大森西交番,35.56984625,139.7234714109598
窃盗,車上ねらい,大森,大森西交番,131113.0,東京都,大田区,大森西２丁目,2022/5/17,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし,大田区大森西２丁目,35.5772208,139.7308977, 大森警察署 大森西交番,35.56984625,139.7234714109598
窃盗,車上ねらい,大森,大森西交番,131113.0,東京都,大田区,大森西３丁目,2022/4/26,20,駐車（輪）場,駐車（輪）場,施錠した,なし,大田区大森西３丁目,35.5734358,139.7295043, 大森警察署 大森西交番,35.56984625,139.7234714109598
窃盗,車上ねらい,大森,大森西交番,131113.0,東京都,大田区,大森西４丁目,2022/5/31,9,駐車（輪）場,駐車（輪）場,施錠せず,あり,大田区大森西４丁目,35.5727061,139.7226338, 大森警察署 大森西交番,35.56984625,139.7234714109598
窃盗,車上ねらい,大森,大森西交番,131113.0,東京都,大田区,大森西５丁目,2022/4/8,19,その他,駐車（輪）場,施錠せず,なし,大田区大森西５丁目,35.5707404,139.7280103, 大森警察署 大森西交番,35.56984625,139.7234714109598
窃盗,車上ねらい,大森,大森西交番,131113.0,東京都,大田区,大森西７丁目,2022/4/20,17,駐車（輪）場,駐車（輪）場,施錠した,なし,大田区大森西７丁目,35.5699451,139.7217058, 大森警察署 大森西交番,35.56984625,139.7234714109598
窃盗,車上ねらい,大森,大森駅前交番,131113.0,東京都,大田区,大森北１丁目,2021/12/29,13,道路上,その他,施錠せず,あり,大田区大森北１丁目,35.5872258,139.7296974, 大森警察署 大森駅前交番,35.588659,139.7286341
窃盗,車上ねらい,大森,大森駅前交番,131113.0,東京都,大田区,大森北１丁目,2022/5/30,9,駐車（輪）場,駐車（輪）場,施錠した,なし,大田区大森北１丁目,35.5872258,139.7296974, 大森警察署 大森駅前交番,35.588659,139.7286341
窃盗,車上ねらい,大森,大森駅前交番,131113.0,東京都,大田区,大森北２丁目,2022/5/1,4,その他,駐車（輪）場,施錠せず,あり,大田区大森北２丁目,35.5857142,139.7337918, 大森警察署 大森駅前交番,35.588659,139.7286341
窃盗,車上ねらい,大森,大森駅前交番,131113.0,東京都,大田区,大森北２丁目,2022/6/5,14,その他,その他,施錠せず,なし,大田区大森北２丁目,35.5857142,139.7337918, 大森警察署 大森駅前交番,35.588659,139.7286341
